#version: TeamCity
#If you change this file, it will not be automatically updated after the next release,
#item,id,metadata
snowball,332,0
snball,332,0
boat,333,0
leather,334,0
milkbucket,335,0
milkbukkit,335,0
mbucket,335,0
mbukkit,335,0
claybrick,336,0
brick,336,0
clayball,337,0
cball,337,0
clay,337,0
reeds,338,0
reed,338,0
sugarcane,338,0
scane,338,0
bamboo,338,0
paper,339,0
papyrus,339,0
book,340,0
slimeball,341,0
slball,341,0
storageminecart,342,0
chestminecart,342,0
storagemcart,342,0
chestmcart,342,0
storagecart,342,0
chestcart,342,0
sminecart,342,0
cminecart,342,0
smcart,342,0
cmcart,342,0
scart,342,0
ccart,342,0
engineminecart,343,0
poweredminecart,343,0
powerminecart,343,0
furnaceminecart,343,0
enginemcart,343,0
poweredmcart,343,0
powermcart,343,0
furnacemcart,343,0
enginecart,343,0
poweredcart,343,0
powercart,343,0
furnacecart,343,0
eminecart,343,0
pminecart,343,0
fminecart,343,0
emcart,343,0
pmcart,343,0
fmcart,343,0
ecart,343,0
pcart,343,0
fcart,343,0
egg,344,0
compass,345,0
fishingrod,346,0
fishrod,346,0
frod,346,0
rod,346,0
goldwatch,347,0
goldclock,347,0
gwatch,347,0
gclock,347,0
watch,347,0
clock,347,0
glowingstoneblockdust,348,0
lightstoneblockdust,348,0
glowstoneblockdust,348,0
blockglowingstonedust,348,0
blocklightstonedust,348,0
blockglowstonedust,348,0
glowingstonebdust,348,0
lightstonebdust,348,0
glowstonebdust,348,0
bglowingstonedust,348,0
blightstonedust,348,0
bglowstonedust,348,0
glowingstonedust,348,0
lightstonedust,348,0
glowstonedust,348,0
glowingblockdust,348,0
lightblockdust,348,0
glowblockdust,348,0
lbdust,348,0
gbdust,348,0
lsdust,348,0
gsdust,348,0
rawfish,349,0
rafish,349,0
fish,349,0
cookedfish,350,0
cookfish,350,0
cfish,350,0
grilledfish,350,0
grillfish,350,0
gfish,350,0
roastedfish,350,0
roastfish,350,0
rofish,350,0
dye,351,0
inksack,351,0
inksac,351,0
isack,351,0
isac,351,0
sack,351,0
sac,351,0
blackinksack,351,0
blackinksac,351,0
blackisack,351,0
blackisac,351,0
blacksack,351,0
blacksac,351,0
inksackblack,351,0
inksacblack,351,0
isackblack,351,0
isacclack,351,0
sackblack,351,0
sacblack,351,0
blackinksackcolour,351,0
blackinksaccolour,351,0
blackisackcolour,351,0
blackisaccolour,351,0
blacksackcolour,351,0
blacksaccolour,351,0
inksackblackcolour,351,0
inksacblackcolour,351,0
isackblackcolour,351,0
isacclackcolour,351,0
sackblackcolour,351,0
sacblackcolour,351,0
blackinksackcolor,351,0
blackinksaccolor,351,0
blackisackcolor,351,0
blackisaccolor,351,0
blacksackcolor,351,0
blacksaccolor,351,0
inksackblackcolor,351,0
inksacblackcolor,351,0
isackblackcolor,351,0
isacblackcolor,351,0
sackblackcolor,351,0
sacblackcolor,351,0
blackinksackdye,351,0
blackinksacdye,351,0
blackisackdye,351,0
blackisacdye,351,0
blacksackdye,351,0
blacksacdye,351,0
inksackblackdye,351,0
inksacblackdye,351,0
isackblackdye,351,0
isacclackdye,351,0
sackblackdye,351,0
sacblackdye,351,0
blackcolor,351,0
blackdye,351,0
rosered,351,1
roseredcolor,351,1
roseredcolour,351,1
rosereddye,351,1
redrosecolor,351,1
redrosecolour,351,1
redrosedye,351,1
redr,351,1
redrcolor,351,1
redrcolour,351,1
redrdye,351,1
redcolor,351,1
redcolour,351,1
reddye,351,1
cactusgreen,351,2
greencactus,351,2
cactusgreencolour,351,2
greencactuscolour,351,2
cactusgreencolor,351,2
greencactuscolor,351,2
cactusgreendye,351,2
greencactusdye,351,2
greencolour,351,2
greencolor,351,2
greendye,351,2
cocoabeans,351,3
cocoabean,351,3
cocobeans,351,3
cocobean,351,3
cbeans,351,3
cbean,351,3
beans,351,3
bean,351,3
browncocoabeans,351,3
browncocoabean,351,3
browncocobeans,351,3
browncocobean,351,3
browncbeans,351,3
browncbean,351,3
brownbeans,351,3
brownbean,351,3
brownb,351,3
cocoabeanscolour,351,3
cocoabeancolour,351,3
cocobeanscolour,351,3
cocobeancolour,351,3
cbeanscolour,351,3
cbeancolour,351,3
beanscolour,351,3
beancolour,351,3
browncocoabeanscolour,351,3
browncocoabeancolour,351,3
browncocobeanscolour,351,3
browncocobeancolour,351,3
browncbeanscolour,351,3
browncbeancolour,351,3
brownbeanscolour,351,3
brownbeancolour,351,3
brownbcolour,351,3
cocoabeanscolor,351,3
cocoabeancolor,351,3
cocobeanscolor,351,3
cocobeancolor,351,3
cbeanscolor,351,3
cbeancolor,351,3
beanscolor,351,3
beancolor,351,3
browncocoabeanscolor,351,3
browncocoabeancolor,351,3
browncocobeanscolor,351,3
browncocobeancolor,351,3
browncbeanscolor,351,3
browncbeancolor,351,3
brownbeanscolor,351,3
brownbeancolor,351,3
brownbcolor,351,3
cocoabeansdye,351,3
cocoabeandye,351,3
cocobeansdye,351,3
cocobeandye,351,3
cbeansdye,351,3
cbeandye,351,3
beansdye,351,3
beandye,351,3
browncocoabeansdye,351,3
browncocoabeandye,351,3
browncocobeansdye,351,3
browncocobeandye,351,3
browncbeansdye,351,3
browncbeandye,351,3
brownbeansdye,351,3
brownbeandye,351,3
brownbdye,351,3
browncolour,351,3
browncolor,351,3
browndye,351,3
bluelapislzuli,351,4
bluelapisl,351,4
bluelapis,351,4
bluel,351,4
lapislazuliblue,351,4
lapislblue,351,4
lapisblue,351,4
lapislazuli,351,4
lapisl,351,4
lapis,351,4
bluelapislazulicolour,351,4
bluelapislcolour,351,4
bluelapiscolour,351,4
lapislazulibluecolour,351,4
lapislbluecolour,351,4
lapisbluecolour,351,4
lapislazulicolour,351,4
lapislcolour,351,4
lapiscolour,351,4
bluelapislazulicolor,351,4
bluelapislcolor,351,4
bluelapiscolor,351,4
lapislazulibluecolor,351,4
lapislbluecolor,351,4
lapisbluecolor,351,4
lapislazulicolor,351,4
lapislcolor,351,4
lapiscolor,351,4
bluelapislazulidye,351,4
bluelapisldye,351,4
bluelapisdye,351,4
lapislazulibluedye,351,4
lapislbluedye,351,4
lapisbluedye,351,4
lapislazulidye,351,4
lapisldye,351,4
lapisdye,351,4
bluecolour,351,4
bluecolor,351,4
bluedye,351,4
purplecolour,351,5
purplecolor,351,5
purpledye,351,5
cyancolour,351,6
cyancolor,351,6
cyandye,351,6
lightgraycolour,351,7
lightgraycolor,351,7
lightgraydye,351,7
lgraycolour,351,7
lgraycolor,351,7
lgraydye,351,7
graycolour,351,8
graycolor,351,8
graydye,351,8
pinkcolour,351,9
pinkcolor,351,9
pinkdye,351,9
limecolour,351,10
limecolor,351,10
limedye,351,10
dandelionyellow,351,11
dandelionyellowcolour,351,11
dandelionyellowcolor,351,11
dandelionyellowdye,351,11
yellowdandelion,351,11
yellowdandelioncolour,351,11
yellowdandelioncolor,351,11
yellowdandeliondye,351,11
yellowd,351,11
yellowdcolour,351,11
yellowdcolor,351,11
yellowddye,351,11
dyellow,351,11
dyellowcolour,351,11
dyellowcolor,351,11
dyellowdye,351,11
yellowcolour,351,11
yellowcolor,351,11
yellowdye,351,11
lightbluecolour,351,12
lightbluecolor,351,12
lightbluedye,351,12
lbluecolour,351,12
lbluecolor,351,12
lbluedye,351,12
magentacolour,351,13
magentacolor,351,13
magentadye,351,13
orangecolour,351,14
orangecolor,351,14
orangedye,351,14
whitebonemeal,351,15
whitebonemealcolour,351,15
whitebonemealcolor,351,15
whitebonemealdye,351,15
bonemealwhite,351,15
bonemealwhitecolour,351,15
bonemealwhitecolor,351,15
bonemealwhitedye,351,15
whitebonem,351,15
whitebonemcolour,351,15
whitebonemcolor,351,15
whitebonemdye,351,15
bonemwhite,351,15
bonemwhitecolour,351,15
bonemwhitecolor,351,15
bonemwhitedye,351,15
bonemeal,351,15
bonemealcolour,351,15
bonemealcolor,351,15
bonemealdye,351,15
bonem,351,15
bonemcolour,351,15
bonemcolor,351,15
bonemdye,351,15
whitecolour,351,15
whitecolor,351,15
whitedye,351,15
bone,352,0
sugar,353,0
whitedust,353,0
cake,354,0
bed,355,0
repeater,356,0
repeat,356,0
delayer,356,0
delay,356,0
dioder,356,0
diode,356,0
cookie,357,0
chart,358,0
map0,358,0
map1,358,1
map2,358,2
map3,358,3
map4,358,4
map5,358,5
map6,358,6
map7,358,7
map8,358,8
map9,358,9
map10,358,10
map11,358,11
map12,358,12
map13,358,13
map14,358,14
map15,358,15
shears,359,0
shear,359,0
sheers,359,0
sheer,359,0
woolcutters,359,0
woolcutter,359,0
cutterswool,359,0
cutterwool,359,0
melonslice,360,0
mslice,360,0
slicemelon,360,0
watermelonslice,360,0
greenmelonslice,360,0
melongreenslice,360,0
pumpkinseeds,361,0
pseeds,361,0
seedsp,361,0
seedspumpkin,361,0
pumpseeds,361,0
seedspump,361,0
melonseeds,362,0
mseeds,362,0
watermelonseeds,362,0
greenmelonseeds,362,0
gmelonseeds,362,0
seedsmelon,362,0
seedswatermelon,362,0
rawbeef,363,0
rawsteak,363,0
uncookedbeef,363,0
uncookedsteak,363,0
cowmeat,363,0
plainbeef,363,0
beef,364,0
steak,364,0
cookedbeef,364,0
grilledbeef,364,0
cookedsteak,364,0
grilledsteak,364,0
cookedcowmeat,364,0
rawchicken,365,0
uncookedchicken,365,0
plainchicken,365,0
chickenplain,365,0
chickenuncooked,365,0
chickenraw,365,0
cookedchicken,366,0
grilledchicken,366,0
toastedchicken,366,0
gchicken,366,0
bbqchicken,366,0
friedchicken,366,0
cchicken,366,0
rottenflesh,367,0
zombieflesh,367,0
rottenmeat,367,0
zombiemeat,367,0
badflesh,367,0
poisonflesh,367,0
zombieremains,367,0
enderpearl,368,0
pearl,368,0
epearl,368,0
bluepearl,368,0
endergem,368,0
blazerod,369,0
goldenrod,369,0
goldrod,369,0
blazestick,369,0
goldstick,369,0
brod,369,0
grod,369,0
bstick,369,0
gstick,369,0
ghasttear,370,0
ghastdrop,370,0
ghosttear,370,0
ghostdrop,370,0
gtear,370,0
gdrop,370,0
tear,370,0
goldnugget,371,0
gnugget,371,0
goldball,371,0
goldpebble,371,0
gball,371,0
gpebble,371,0
pigzombienugget,371,0
pigznugget,371,0
pzombienugget,371,0
pznugget,371,0
pigzombieball,371,0
pigzball,371,0
pzombieball,371,0
pzball,371,0
pigzombiepebble,371,0
pigzpebble,371,0
pzombiepebble,371,0
pzpebble,371,0
netherstalk,372,0
deathstalk,372,0
hellstalk,372,0
nstalk,372,0
dstalk,372,0
hstalk,372,0
potion,373,0
mixture,373,0
potions,373,0
waterbottle,373,0
fullbottle,373,0
watervase,373,0
fullvase,373,0
clearpotion,373,6
clearpot,373,6
clearextendedpotion,373,7
clearexpotion,373,7
clear2potion,373,7
clearextendedpot,373,7
clearexpot,373,7
clear2pot,373,7
diffusepotion,373,11
diffusepot,373,11
artlesspotion,373,13
artlesspot,373,13
thinpotion,373,14
thinpot,373,14
thinextendedpotion,373,15
thinexpotion,373,15
thin2potion,373,15
thinextendedpot,373,15
thinexpot,373,15
thin2pot,373,15
awkwardpotion,373,16
awkwardpot,373,16
bunglingpotion,373,22
bunglingpot,373,22
bunglingextendedpotion,373,23
bunglingexpotion,373,23
bungling2potion,373,23
bunglingextendedpot,373,23
bunglingexpot,373,23
bungling2pot,373,23
smoothpotion,373,27
smoothpot,373,27
suavepotion,373,29
suavepot,373,29
debonairpotion,373,30
debonairpot,373,30
debonairextendedpotion,373,31
debonairexpotion,373,31
debonair2potion,373,31
debonairextendedpot,373,31
debonairexpot,373,31
debonair2pot,373,31
thickpotion,373,32
thickpot,373,32
charmingpotion,373,38
charmingpot,373,38
charmingextendedpotion,373,39
charmingexpotion,373,39
charming2potion,373,39
charmingextendedpot,373,39
charmingexpot,373,39
charming2pot,373,39
refinedpotion,373,43
refinedpot,373,43
cordialpotion,373,45
cordialpot,373,45
sparklingpotion,373,46
sparklingpot,373,46
sparklingextendedpotion,373,47
sparklingexpotion,373,47
sparkling2potion,373,47
sparklingextendedpot,373,47
sparklingexpot,373,47
sparkling2pot,373,47
potentpotion,373,48
potentpot,373,48
rankpotion,373,54
rankpot,373,54
rankextendedpotion,373,55
rankexpotion,373,55
rank2potion,373,55
rankextendedpot,373,55
rankexpot,373,55
rank2pot,373,55
acridpotion,373,59
acridpot,373,59
grosspotion,373,61
grosspot,373,61
stinkypotion,373,62
stinkypot,373,62
stinkyextendedpotion,373,63
stinkyexpotion,373,63
stinky2potion,373,63
stinkyextendedpot,373,63
stinkyexpot,373,63
stinky2pot,373,63
mundaneextendedpotion,373,64
mundaneexpotion,373,64
mundane2potion,373,64
mundaneextendedpot,373,64
mundaneexpot,373,64
mundane2pot,373,64
mundanepotion,373,8192
mundanepot,373,8192
regenerationpotion,373,8193
regeneratepotion,373,8193
regenpotion,373,8193
regenerationpot,373,8193
regeneratepot,373,8193
regenpot,373,8193
rpot,373,8193
swiftnesspotion,373,8194
swiftpotion,373,8194
speedpotion,373,8194
swiftnesspot,373,8194
swiftpot,373,8194
speedpot,373,8194
swpot,373,8194
fireresistancepotion,373,8195
fireresistpotion,373,8195
firerespotion,373,8195
fireresistancepot,373,8195
fireresistpot,373,8195
firerespot,373,8195
fpot,373,8195
posionpotion,373,8196
acidpotion,373,8196
posionpot,373,8196
acidpot,373,8196
ppot,373,8196
healingpotion,373,8197
healpotion,373,8197
lifepotion,373,8197
healingpot,373,8197
healpot,373,8197
lifepot,373,8197
hpot,373,8197
nightvisionpotion,373,8198
nvisionpotion,373,8198
nightvpotion,373,8198
darkvisionpotion,373,8198
dvisionpotion,373,8198
darkvpotion,373,8198
nightvisionpot,373,8198
nvisionpot,373,8198
nightvpot,373,8198
darkvisionpot,373,8198
dvisionpot,373,8198
darkvpot,373,8198
npot,373,8198
weaknesspotion,373,8200
weakpotion,373,8200
weaknesspot,373,8200
weakpot,373,8200
wpot,373,8200
strengthpotion,373,8201
strongpotion,373,8201
strpotion,373,8201
strengthpot,373,8201
strongpot,373,8201
strpot,373,8201
stpot,373,8201
slownesspotion,373,8202
slowpotion,373,8202
slownesspot,373,8202
slowpot,373,8202
slpot,373,8202
harmingpotion,373,8204
damagepotion,373,8204
dmgpotion,373,8204
harmingpot,373,8204
damagepot,373,8204
dmgpot,373,8204
dpot,373,8204
invisibilitypotion,373,8206
invisiblepotion,373,8206
invpotion,373,8206
invisibilitypot,373,8206
invisiblepot,373,8206
invpot,373,8206
ipot,373,8206
regenerationleveliipotion,373,8225
regenerateleveliipotion,373,8225
regenleveliipotion,373,8225
regenerationlevel2potion,373,8225
regeneratelevel2potion,373,8225
regenlevel2potion,373,8225
regenerationiipotion,373,8225
regenerateiipotion,373,8225
regeniipotion,373,8225
regenerationleveliipot,373,8225
regenerateleveliipot,373,8225
regenleveliipot,373,8225
regenerationlevel2pot,373,8225
regeneratelevel2pot,373,8225
regenlevel2pot,373,8225
regenerationiipot,373,8225
regenerateiipot,373,8225
regeniipot,373,8225
r2pot,373,8225
swiftnessleveliipotion,373,8226
swiftleveliipotion,373,8226
speedleveliipotion,373,8226
swiftnesslevel2potion,373,8226
swiftlevel2potion,373,8226
speedlevel2potion,373,8226
swiftnessiipotion,373,8226
swiftiipotion,373,8226
speediipotion,373,8226
swiftnessleveliipot,373,8226
swiftleveliipot,373,8226
speedleveliipot,373,8226
swiftnesslevel2pot,373,8226
swiftlevel2pot,373,8226
speedlevel2pot,373,8226
swiftnessiipot,373,8226
swiftiipot,373,8226
speediipot,373,8226
sw2pot,373,8226
posionleveliipotion,373,8228
acidleveliipotion,373,8228
posionlevel2potion,373,8228
acidlevel2potion,373,8228
posioniipotion,373,8228
acidiipotion,373,8228
posionleveliipot,373,8228
acidleveliipot,373,8228
posionlevel2pot,373,8228
acidlevel2pot,373,8228
posioniipot,373,8228
acidiipot,373,8228
p2pot,373,8228
healingleveliipotion,373,8229
healleveliipotion,373,8229
healinglevel2potion,373,8229
heallevel2potion,373,8229
healingiipotion,373,8229
healiipotion,373,8229
healingleveliipot,373,8229
healleveliipot,373,8229
healinglevel2pot,373,8229
heallevel2pot,373,8229
healingiipot,373,8229
healiipot,373,8229
h2pot,373,8229
strengthleveliipotion,373,8233
strongleveliipotion,373,8233
strleveliipotion,373,8233
strengthlevel2potion,373,8233
stronglevel2potion,373,8233
strlevel2potion,373,8233
strengthiipotion,373,8233
strongiipotion,373,8233
striipotion,373,8233
strengthleveliipot,373,8233
strongleveliipot,373,8233
strleveliipot,373,8233
strengthlevel2pot,373,8233
stronglevel2pot,373,8233
strlevel2pot,373,8233
strengthiipot,373,8233
strongiipot,373,8233
striipot,373,8233
st2pot,373,8233
harmingleveliipotion,373,8236
damageleveliipotion,373,8236
dmgleveliipotion,373,8236
harminglevel2potion,373,8236
damagelevel2potion,373,8236
dmglevel2potion,373,8236
harmingiipotion,373,8236
damageiipotion,373,8236
dmgiipotion,373,8236
harmingleveliipot,373,8236
damageleveliipot,373,8236
dmgleveliipot,373,8236
harminglevel2pot,373,8236
damagelevel2pot,373,8236
dmglevel2pot,373,8236
harmingiipot,373,8236
damageiipot,373,8236
dmgiipot,373,8236
d2pot,373,8236
regenerationextendedpotion,373,8257
regenerateextendedpotion,373,8257
regenextendepotion,373,8257
regenerationexpotion,373,8257
regenerateexpotion,373,8257
regenexpotion,373,8257
regenerationextendedpot,373,8257
regenerateextendedpot,373,8257
regenextendepot,373,8257
regenerationexpot,373,8257
regenerateexpot,373,8257
regenexpot,373,8257
repot,373,8257
swiftnessextendedpotion,373,8258
swiftextendedpotion,373,8258
speedextendedpotion,373,8258
swiftnessexpotion,373,8258
swiftexpotion,373,8258
speedexpotion,373,8258
swiftnessextendedpot,373,8258
swiftextendedpot,373,8258
speedextendedpot,373,8258
swiftnessexpot,373,8258
swiftexpot,373,8258
speedexpot,373,8258
swepot,373,8258
fireresistanceextendedpotion,373,8259
fireresistextendedpotion,373,8259
fireresextendedpotion,373,8259
fireresistanceexpotion,373,8259
fireresistexpotion,373,8259
fireresexpotion,373,8259
fireresistanceextendedpot,373,8259
fireresistextendedpot,373,8259
fireresextendedpot,373,8259
fireresistanceexpot,373,8259
fireresistexpot,373,8259
fireresexpot,373,8259
fepot,373,8259
posionextendedpotion,373,8260
acidextendedpotion,373,8260
posionexpotion,373,8260
acidexpotion,373,8260
posionextendedpot,373,8260
acidextendedpot,373,8260
posionexpot,373,8260
acidexpot,373,8260
pepot,373,8260
nightvisionextendedpotion,373,8262
nvisionextendedpotion,373,8262
nightvextendedpotion,373,8262
darkvisionextendedpotion,373,8262
dvisionextendedpotion,373,8262
darkvextendedpotion,373,8262
nightvisionexpotion,373,8262
nvisionexpotion,373,8262
nightvexpotion,373,8262
darkvisionexpotion,373,8262
dvisionexpotion,373,8262
darkvexpotion,373,8262
nightvisionextendedpot,373,8262
nvisionextendedpot,373,8262
nightvextendedpot,373,8262
darkvisionextendedpot,373,8262
dvisionextendedpot,373,8262
darkvextendedpot,373,8262
nightvisionexpot,373,8262
nvisionexpot,373,8262
nightvexpot,373,8262
darkvisionexpot,373,8262
dvisionexpot,373,8262
darkvexpot,373,8262
nepot,373,8262
weaknessextendedpotion,373,8264
weakextendedpotion,373,8264
weaknessexpotion,373,8264
weakexpotion,373,8264
weaknessextendedpot,373,8264
weakextendedpot,373,8264
weaknessexpot,373,8264
weakexpot,373,8264
wepot,373,8264
strengthextendedpotion,373,8265
strongextendedpotion,373,8265
strextendedpotion,373,8265
strengthexpotion,373,8265
strongexpotion,373,8265
strexpotion,373,8265
strengthextendedpot,373,8265
strongextendedpot,373,8265
strextendedpot,373,8265
strengthexpot,373,8265
strongexpot,373,8265
strexpot,373,8265
stepot,373,8265
slownessextendedpotion,373,8266
slowextenedpotion,373,8266
slownessexpotion,373,8266
slowexpotion,373,8266
slownessextendedpot,373,8266
slowextenedpot,373,8266
slownessexpot,373,8266
slowexpot,373,8266
slepot,373,8266
invisibilityextendedpotion,373,8270
invisibleextendedpotion,373,8270
invextendedpotion,373,8270
invisibilityexpotion,373,8270
invisibleexpotion,373,8270
invexpotion,373,8270
invisibilityextendedpot,373,8270
invisibleextendedpot,373,8270
invextendedpot,373,8270
invisibilityexpot,373,8270
invisibleexpot,373,8270
invexpot,373,8270
iepot,373,8270
regenerationdualbitpotion,373,8289
regeneratedualbitpotion,373,8289
regendualbitpotion,373,8289
regenerationdbpotion,373,8289
regeneratedbpotion,373,8289
regendbpotion,373,8289
regenerationdualbitpot,373,8289
regeneratedualbitpot,373,8289
regendualbitpot,373,8289
regenerationdbpot,373,8289
regeneratedbpot,373,8289
regendbpot,373,8289
rdbpot,373,8289
swiftnessdualbitpotion,373,8290
swiftdualbitpotion,373,8290
speeddualbitpotion,373,8290
swiftnessdualbitpot,373,8290
swiftdualbitpot,373,8290
speeddualbitpot,373,8290
swiftnessdbpotion,373,8290
swiftdbpotion,373,8290
speeddbpotion,373,8290
swiftnessdbpot,373,8290
swiftdbpot,373,8290
speeddbpot,373,8290
swdbpot,373,8290
poisondualbitpotion,373,8292
aciddualbitpotion,373,8292
poisondualbitpot,373,8292
aciddualbitpot,373,8292
poisondbpotion,373,8292
aciddbpotion,373,8292
poisondbpot,373,8292
aciddbpot,373,8292
pdbpot,373,8292
strengthdualbitpotion,373,8297
strongdualbitpotion,373,8297
strdualbitpotion,373,8297
strengthdualbitpot,373,8297
strongdualbitpot,373,8297
strdualbitpot,373,8297
strengthdbpotion,373,8297
strongdbpotion,373,8297
strdbpotion,373,8297
strengthdbpot,373,8297
strongdbpot,373,8297
strdbpot,373,8297
stdbpot,373,8297
splashmundanepotion,373,16384
splmundanepotion,373,16384
splashregenerationpotion,373,16385
splashregeneratepotion,373,16385
splashregenpotion,373,16385
splashregenerationpot,373,16385
splashregeneratepot,373,16385
splashregenpot,373,16385
regenerationsplashpotion,373,16385
regeneratesplashpotion,373,16385
regensplashpotion,373,16385
splregenerationpotion,373,16385
splregeneratepotion,373,16385
splregenpotion,373,16385
splregenerationpot,373,16385
splregeneratepot,373,16385
splregenpot,373,16385
sprpot,373,16385
splashswiftnesspotion,373,16386
splashswiftpotion,373,16386
splashspeedpotion,373,16386
splashswiftnesspot,373,16386
splashswiftpot,373,16386
splashspeedpot,373,16386
splswiftnesspotion,373,16386
splswiftpotion,373,16386
splspeedpotion,373,16386
splswiftnesspot,373,16386
splswiftpot,373,16386
splspeedpot,373,16386
spswpot,373,16386
splashfireresistancepotion,373,16387
splashfireresistpotion,373,16387
splashfirerespotion,373,16387
splashfireresistancepot,373,16387
splashfireresistpot,373,16387
splashfirerespot,373,16387
splfireresistancepotion,373,16387
splfireresistpotion,373,16387
splfirerespotion,373,16387
splfireresistancepot,373,16387
splfireresistpot,373,16387
splfirerespot,373,16387
spfpot,373,16387
splashposionpotion,373,16388
splashacidpotion,373,16388
splashposionpot,373,16388
splashacidpot,373,16388
splposionpotion,373,16388
splacidpotion,373,16388
splposionpot,373,16388
splacidpot,373,16388
spppot,373,16388
splashhealingpotion,373,16389
splashhealpotion,373,16389
splashlifepotion,373,16389
splashhealingpot,373,16389
splashhealpot,373,16389
splashlifepot,373,16389
splhealingpotion,373,16389
splhealpotion,373,16389
spllifepotion,373,16389
splhealingpot,373,16389
splhealpot,373,16389
spllifepot,373,16389
sphpot,373,16389
splashclearpotion,373,16390
splashclearpot,373,16390
splclearpotion,373,16390
splclearpot,373,16390
splashnightvisionpotion,373,16390
splashnvisionpotion,373,16390
splashnightvpotion,373,16390
splashdarkvisionpotion,373,16390
splashdvisionpotion,373,16390
splashdarkvpotion,373,16390
splashnightvisionpot,373,16390
splashnvisionpot,373,16390
splashnightvpot,373,16390
splashdarkvisionpot,373,16390
splashdvisionpot,373,16390
splashdarkvpot,373,16390
splnightvisionpotion,373,16390
splnvisionpotion,373,16390
splnightvpotion,373,16390
spldarkvisionpotion,373,16390
spldvisionpotion,373,16390
spldarkvpotion,373,16390
splnightvisionpot,373,16390
splnvisionpot,373,16390
splnightvpot,373,16390
spldarkvisionpot,373,16390
spldvisionpot,373,16390
spldarkvpot,373,16390
spnpot,373,16390
splashclearextendedpotion,373,16391
splashclearexpotion,373,16391
splashclear2potion,373,16391
splashclearextendedpot,373,16391
splashclearexpot,373,16391
splashclear2pot,373,16391
splclearextendedpotion,373,16391
splclearexpotion,373,16391
splclear2potion,373,16391
splclearextendedpot,373,16391
splclearexpot,373,16391
splclear2pot,373,16391
splashweaknesspotion,373,16392
splashweakpotion,373,16392
splashweaknesspot,373,16392
splashweakpot,373,16392
splweaknesspotion,373,16392
splweakpotion,373,16392
splweaknesspot,373,16392
splweakpot,373,16392
spwpot,373,16392
splashstrengthpotion,373,16393
splashstrongpotion,373,16393
splashstrpotion,373,16393
splashstrengthpot,373,16393
splashstrongpot,373,16393
splashstrpot,373,16393
splstrengthpotion,373,16393
splstrongpotion,373,16393
splstrpotion,373,16393
splstrengthpot,373,16393
splstrongpot,373,16393
splstrpot,373,16393
spstpot,373,16393
splashslownesspotion,373,16394
splashslowpotion,373,16394
splashslownesspot,373,16394
splashslowpot,373,16394
splslownesspotion,373,16394
splslowpotion,373,16394
splslownesspot,373,16394
splslowpot,373,16394
spslpot,373,16394
splashdiffusepotion,373,16395
splashdiffusepot,373,16395
spldiffusepotion,373,16395
spldiffusepot,373,16395
splashharmingpotion,373,16396
splashdamagepotion,373,16396
splashdmgpotion,373,16396
splashharmingpot,373,16396
splashdamagepot,373,16396
splashdmgpot,373,16396
splharmingpotion,373,16396
spldamagepotion,373,16396
spldmgpotion,373,16396
splharmingpot,373,16396
spldamagepot,373,16396
spldmgpot,373,16396
spdpot,373,16396
splashartlesspotion,373,16397
splashartlesspot,373,16397
splartlesspotion,373,16397
splartlesspot,373,16397
splashthinpotion,373,16398
splashthinpot,373,16398
splthinpotion,373,16398
splthinpot,373,16398
splashinvisibilitypotion,373,16398
splashinvisiblepotion,373,16398
splashinvpotion,373,16398
splashinvisibilitypot,373,16398
splashinvisiblepot,373,16398
splashinvpot,373,16398
splinvisibilitypotion,373,16398
splinvisiblepotion,373,16398
splinvpotion,373,16398
splinvisibilitypot,373,16398
splinvisiblepot,373,16398
splinvpot,373,16398
spipot,373,16398
splashthinextendedpotion,373,16399
splashthinexpotion,373,16399
splashthin2potion,373,16399
splashthinextendedpot,373,16399
splashthinexpot,373,16399
splashthin2pot,373,16399
splthinextendedpotion,373,16399
splthinexpotion,373,16399
splthin2potion,373,16399
splthinextendedpot,373,16399
splthinexpot,373,16399
splthin2pot,373,16399
splashawkwardpotion,373,16400
splashawkwardpot,373,16400
splawkwardpotion,373,16400
splawkwardpot,373,16400
splashbunglingpotion,373,16406
splashbunglingpot,373,16406
splbunglingpotion,373,16406
splbunglingpot,373,16406
splashbunglingextendedpotion,373,16407
splashbunglingexpotion,373,16407
splashbungling2potion,373,16407
splashbunglingextendedpot,373,16407
splashbunglingexpot,373,16407
splashbungling2pot,373,16407
splbunglingextendedpotion,373,16407
splbunglingexpotion,373,16407
splbungling2potion,373,16407
splbunglingextendedpot,373,16407
splbunglingexpot,373,16407
splbungling2pot,373,16407
splashsmoothpotion,373,16411
splashsmoothpot,373,16411
splsmoothpotion,373,16411
splsmoothpot,373,16411
splashsuavepotion,373,16413
splashsuavepot,373,16413
splsuavepotion,373,16413
splsuavepot,373,16413
splashdebonairpotion,373,16414
splashdebonairpot,373,16414
spldebonairpotion,373,16414
spldebonairpot,373,16414
splashdebonairextendedpotion,373,16415
splashdebonairexpotion,373,16415
splashdebonair2potion,373,16415
splashdebonairextendedpot,373,16415
splashdebonairexpot,373,16415
splashdebonair2pot,373,16415
spldebonairextendedpotion,373,16415
spldebonairexpotion,373,16415
spldebonair2potion,373,16415
spldebonairextendedpot,373,16415
spldebonairexpot,373,16415
spldebonair2pot,373,16415
splashthickpotion,373,16416
splashthickpot,373,16416
splthickpotion,373,16416
