#version: ${full.version}
#If you change this file, it will not be automatically updated after the next release.
#item,id,metadata
splashacidexpotion,373,16452
splashpoisonextendedpot,373,16452
splashacidextendedpot,373,16452
splashpoisonexpot,373,16452
splashacidexpot,373,16452
splpoisonextendedpotion,373,16452
splacidextendedpotion,373,16452
splpoisonexpotion,373,16452
splacidexpotion,373,16452
splpoisonextendedpot,373,16452
splacidextendedpot,373,16452
splpoisonexpot,373,16452
splacidexpot,373,16452
sppepot,373,16452
splashnightvisionextendedpotion,373,16454
splashnvisionextendedpotion,373,16454
splashnightvextendedpotion,373,16454
splashdarkvisionextendedpotion,373,16454
splashdvisionextendedpotion,373,16454
splashdarkvextendedpotion,373,16454
splashnightvisionextendedpot,373,16454
splashnvisionextendedpot,373,16454
splashnightvextendedpot,373,16454
splashdarkvisionextendedpot,373,16454
splashdvisionextendedpot,373,16454
splashdarkvextendedpot,373,16454
splashnightvisionexpotion,373,16454
splashnvisionexpotion,373,16454
splashnightvexpotion,373,16454
splashdarkvisionexpotion,373,16454
splashdvisionexpotion,373,16454
splashdarkvexpotion,373,16454
splashnightvisionexpot,373,16454
splashnvisionexpot,373,16454
splashnightvexpot,373,16454
splashdarkvisionexpot,373,16454
splashdvisionexpot,373,16454
splashdarkvexpot,373,16454
splnightvisionextendedpotion,373,16454
splnvisionextendedpotion,373,16454
splnightvextendedpotion,373,16454
spldarkvisionextendedpotion,373,16454
spldvisionextendedpotion,373,16454
spldarkvextendedpotion,373,16454
splnightvisionextendedpot,373,16454
splnvisionextendedpot,373,16454
splnightvextendedpot,373,16454
spldarkvisionextendedpot,373,16454
spldvisionextendedpot,373,16454
spldarkvextendedpot,373,16454
splnightvisionexpotion,373,16454
splnvisionexpotion,373,16454
splnightvexpotion,373,16454
spldarkvisionexpotion,373,16454
spldvisionexpotion,373,16454
spldarkvexpotion,373,16454
splnightvisionexpot,373,16454
splnvisionexpot,373,16454
splnightvexpot,373,16454
spldarkvisionexpot,373,16454
spldvisionexpot,373,16454
spldarkvexpot,373,16454
spnepot,373,16454
splashweaknessextendedpotion,373,16456
splashweakextendedpotion,373,16456
splashweaknessexpotion,373,16456
splashweakexpotion,373,16456
splashweaknessextendedpot,373,16456
splashweakextendedpot,373,16456
splashweaknessexpot,373,16456
splashweakexpot,373,16456
splweaknessextendedpotion,373,16456
sphweakextendedpotion,373,16456
splweaknessexpotion,373,16456
splweakexpotion,373,16456
splweaknessextendedpot,373,16456
splweakextendedpot,373,16456
splweaknessexpot,373,16456
splweakexpot,373,16456
spwepot,373,16456
splashstrengthextendedpotion,373,16457
splashstrongextendedpotion,373,16457
splashstrextendedpotion,373,16457
splashstrengthexpotion,373,16457
splashstrongexpotion,373,16457
splashstrexpotion,373,16457
splashstrengthextendedpot,373,16457
splashstrongextendedpot,373,16457
splashstrextendedpot,373,16457
splashstrengthexpot,373,16457
splashstrongexpot,373,16457
splashstrexpot,373,16457
splstrengthextendedpotion,373,16457
splstrongextendedpotion,373,16457
splstrextendedpotion,373,16457
splstrengthexpotion,373,16457
splstrongexpotion,373,16457
splstrexpotion,373,16457
splstrengthextendedpot,373,16457
splstrongextendedpot,373,16457
splstrextendedpot,373,16457
splstrengthexpot,373,16457
splstrongexpot,373,16457
splstrexpot,373,16457
spstepot,373,16457
splashslownessextendedpotion,373,16458
splashslowextenedpotion,373,16458
splashslownessexpotion,373,16458
splashslowexpotion,373,16458
splashslownessextendedpot,373,16458
splashslowextenedpot,373,16458
splashslownessexpot,373,16458
splashslowexpot,373,16458
splslownessextendedpotion,373,16458
splslowextenedpotion,373,16458
splslownessexpotion,373,16458
splslowexpotion,373,16458
splslownessextendedpot,373,16458
splslowextenedpot,373,16458
splslownessexpot,373,16458
splslowexpot,373,16458
spslepot,373,16458
splashleapingpotion,373,16459
splashleappotion,373,16459
splleapingpotion,373,16459
splleappotion,373,16459
leapingsplashpotion,373,16459
leapsplashpotion,373,16459
leapingsplpotion,373,16459
leapsplpotion,373,16459
splashwaterbreathingextendedpotion,373,16461
splashwaterbreathextendedpotion,373,16461
splashbreathingextendedpotion,373,16461
splashbreathextendedpotion,373,16461
splashwaterbreathingextendedpot,373,16461
splashwaterbreathextendedpot,373,16461
splashbreathingextendedpot,373,16461
splashbreathextendedpot,373,16461
splwaterbreathingextendedpotion,373,16461
splwaterbreathextendedpotion,373,16461
splbreathingextendedpotion,373,16461
splbreathextendedpotion,373,16461
splwaterbreathingextendedpot,373,16461
splwaterbreathextendedpot,373,16461
splbreathingextendedpot,373,16461
splbreathextendedpot,373,16461
splashwaterbreathingexpotion,373,16461
splashwaterbreathexpotion,373,16461
splashbreathingexpotion,373,16461
splashbreathexpotion,373,16461
splashwaterbreathingexpot,373,16461
splashwaterbreathexpot,373,16461
splashbreathingexpot,373,16461
splashbreathexpot,373,16461
splwaterbreathingexpotion,373,16461
splwaterbreathexpotion,373,16461
splbreathingexpotion,373,16461
splbreathexpotion,373,16461
splwaterbreathingexpot,373,16461
splwaterbreathexpot,373,16461
splbreathingexpot,373,16461
splbreathexpot,373,16461
spwbepot,373,16461
splashinvisibilityextendedpotion,373,16462
splashinvisibleextendedpotion,373,16462
splashinvextendedpotion,373,16462
splashinvisibilityextendedpot,373,16462
splashinvisibleextendedpot,373,16462
splashinvextendedpot,373,16462
splashinvisibilityexpotion,373,16462
splashinvisibleexpotion,373,16462
splashinvexpotion,373,16462
splashinvisibilityexpot,373,16462
splashinvisibleexpot,373,16462
splashinvexpot,373,16462
splinvisibilityextendedpotion,373,16462
splinvisibleextendedpotion,373,16462
splinvextendedpotion,373,16462
splinvisibilityextendedpot,373,16462
splinvisibleextendedpot,373,16462
splinvextendedpot,373,16462
splinvisibilityexpotion,373,16462
splinvisibleexpotion,373,16462
splinvexpotion,373,16462
splinvisibilityexpot,373,16462
splinvisibleexpot,373,16462
splinvexpot,373,16462
spiepot,373,16462
splashregenerationdualbitpotion,373,16481
splashregeneratedualbitpotion,373,16481
splashregendualbitpotion,373,16481
splashregenerationdualbitpot,373,16481
splashregeneratedualbitpot,373,16481
splashregendualbitpot,373,16481
splregenerationdualbitpotion,373,16481
splregeneratedualbitpotion,373,16481
splregendualbitpotion,373,16481
splregenerationdualbitpot,373,16481
splregeneratedualbitpot,373,16481
splregendualbitpot,373,16481
splashregenerationdbpotion,373,16481
splashregeneratedbpotion,373,16481
splashregendbpotion,373,16481
splashregenerationdbpot,373,16481
splashregeneratedbpot,373,16481
splashregendbpot,373,16481
splregenerationdbpotion,373,16481
splregeneratedbpotion,373,16481
splregendbpotion,373,16481
splregenerationdbpot,373,16481
splregeneratedbpot,373,16481
splregendbpot,373,16481
sprdbpot,373,16481
splashswiftnessdualbitpotion,373,16482
splashswiftdualbitpotion,373,16482
splashspeeddualbitpotion,373,16482
splashswiftnessdualbitpot,373,16482
splashswiftdualbitpot,373,16482
splashspeeddualbitpot,373,16482
splswiftnessdualbitpotion,373,16482
splswiftdualbitpotion,373,16482
splspeeddualbitpotion,373,16482
splswiftnessdualbitpot,373,16482
splswiftdualbitpot,373,16482
splspeeddualbitpot,373,16482
splashswiftnessdbpotion,373,16482
splashswiftdbpotion,373,16482
splashspeeddbpotion,373,16482
splashswiftnessdbpot,373,16482
splashswiftdbpot,373,16482
splashspeeddbpot,373,16482
splswiftnessdbpotion,373,16482
splswiftdbpotion,373,16482
splspeeddbpotion,373,16482
splswiftnessdbpot,373,16482
splswiftdbpot,373,16482
splspeeddbpot,373,16482
spswdbpot,373,16482
splashpoisondualbitpotion,373,16484
splashaciddualbitpotion,373,16484
splashpoisondualbitpot,373,16484
splashaciddualbitpot,373,16484
splpoisondualbitpotion,373,16484
splaciddualbitpotion,373,16484
splpoisondualbitpot,373,16484
splaciddualbitpot,373,16484
splashpoisondbpotion,373,16484
splashaciddbpotion,373,16484
splashpoisondbpot,373,16484
splashaciddbpot,373,16484
splpoisondbpotion,373,16484
splaciddbpotion,373,16484
splpoisondbpot,373,16484
splaciddbpot,373,16484
sppdbpot,373,16484
splashstrengthdualbitpotion,373,16489
splashstrongdualbitpotion,373,16489
splashstrdualbitpotion,373,16489
splashstrengthdualbitpot,373,16489
splashstrongdualbitpot,373,16489
splashstrdualbitpot,373,16489
splstrengthdualbitpotion,373,16489
splstrongdualbitpotion,373,16489
splstrdualbitpotion,373,16489
splstrengthdualbitpot,373,16489
splstrongdualbitpot,373,16489
splstrdualbitpot,373,16489
splashstrengthdbpotion,373,16489
splashstrongdbpotion,373,16489
splashstrdbpotion,373,16489
splashstrengthdbpot,373,16489
splashstrongdbpot,373,16489
splashstrdbpot,373,16489
splstrengthdbpotion,373,16489
splstrongdbpotion,373,16489
splstrdbpotion,373,16489
splstrengthdbpot,373,16489
splstrongdbpot,373,16489
splstrdbpot,373,16489
spstdbpot,373,16489
potionofluck,373,0
potofluck,373,0
luckpotion,373,0
luckypotion,373,0
glassbottle,374,0
bottle,374,0
gbottle,374,0
gvase,374,0
vase,374,0
glassvase,374,0
emptyglassbottle,374,0
emptybottle,374,0
emptygbottle,374,0
emptygvase,374,0
emptyvase,374,0
emptyglassvase,374,0
eglassbottle,374,0
ebottle,374,0
egbottle,374,0
egvase,374,0
evase,374,0
eglassvase,374,0
spidereye,375,0
eyeofspider,375,0
seye,375,0
fermentedspidereye,376,0
craftedspidereye,376,0
fspidereye,376,0
cspidereye,376,0
fermentedeyeofspider,376,0
craftedeyeofspider,376,0
feyeofspider,376,0
ceyeofspider,376,0
fermentedseye,376,0
craftedseye,376,0
fseye,376,0
cseye,376,0
blazepowder,377,0
blazedust,377,0
goldpowder,377,0
golddust,377,0
gdust,377,0
gpowder,377,0
bpowder,377,0
bdust,377,0
magmacream,378,0
goldcream,378,0
blazecream,378,0
mcream,378,0
gcream,378,0
bcream,378,0
combinedcream,378,0
ccream,378,0
bstand,379,0
pstand,379,0
brewingstand,379,0
potionstand,379,0
cauld,380,0
cauldron,380,0
steelcauldron,380,0
ironcauldron,380,0
icauldron,380,0
scauldron,380,0
potioncauldron,380,0
pcauldron,380,0
eyeofender,381,0
endereye,381,0
endeye,381,0
evilendereye,381,0
evileyeofender,381,0
evilenderpearl,381,0
eeye,381,0
eofender,381,0
glisteringmelon,382,0
speckledmelon,382,0
goldmelon,382,0
sparklymelon,382,0
shiningmelon,382,0
gmelon,382,0
smelon,382,0
mobegg,383,0
spawnegg,383,0
mobspawnegg,383,0
creeperegg,383,50
eggcreeper,383,50
skeletonegg,383,51
eggskeleton,383,51
spideregg,383,52
eggspider,383,52
giantegg,383,53
egggiant,383,53
zombieegg,383,54
eggzombie,383,54
slimeegg,383,55
eggslime,383,55
ghastegg,383,56
eggghast,383,56
zombiepigmanegg,383,57
zpigmanegg,383,57
pigmanegg,383,57
zombiepmanegg,383,57
zpmanegg,383,57
zombiepigmegg,383,57
zpigmegg,383,57
zombiepigegg,383,57
zpigegg,383,57
zombiepmegg,383,57
zombiepegg,383,57
eggzombiepigman,383,57
eggzpigman,383,57
eggpigman,383,57
eggzombiepman,383,57
eggzpman,383,57
eggzombiepigm,383,57
eggzpigm,383,57
eggzombiepig,383,57
eggzpig,383,57
eggzombiepm,383,57
eggzombiep,383,57
endermanegg,383,58
eggenderman,383,58
eggcavespider,383,59
cavespideregg,383,59
silverfishegg,383,60
eggsilverfish,383,60
blazeegg,383,61
eggblaze,383,61
lavaslimeegg,383,62
lavacubeegg,383,62
magmacubeegg,383,62
magmaslimeegg,383,62
egglavaslime,383,62
egglavacube,383,62
eggmagmacube,383,62
eggmagmaslime,383,62
bategg,383,65
eggbat,383,65
witchegg,383,66
eggwitch,383,66
endermiteegg,383,67
endermitespawnegg,383,67
eggendermite,383,67
guardianegg,383,68
guardianspawnegg,383,68
eggguardian,383,68
spawneggshulker,383,69
spawnshulker,383,69
shulkerspawnegg,383,69
shulkeregg,383,69
shulkegg,383,69
pigegg,383,90
eggpig,383,90
sheepegg,383,91
eggsheep,383,91
cowegg,383,92
eggcow,383,92
chickenegg,383,93
eggchicken,383,93
squidegg,383,94
eggsquid,383,94
wolfegg,383,95
eggwolf,383,95
mooshroomegg,383,96
mushroomcowegg,383,96
eggmooshroom,383,96
eggmushroomcow,383,96
snowgolemegg,383,97
sgolemegg,383,97
eggsnowgolem,383,97
eggsgolem,383,97
ocelotegg,383,98
eggocelot,383,98
irongolemegg,383,99
igolemegg,383,99
eggirongolem,383,99
eggigolem,383,99
egghorse,383,100
horseegg,383,100
rabbitegg,383,101
rabbitspawnegg,383,101
spawneggpolarbear,383,102
spawneggpolar,383,102
spawneggbear,383,102
spawnpolarbear,383,102
spawnpolar,383,102
spawnbear,383,102
polarbearspawnegg,383,102
polarspawnegg,383,102
bearspawnegg,383,102
polarbearegg,383,102
polaregg,383,102
bearegg,383,102
parrot,383,105
villageregg,383,120
eggvillager,383,120
bottleofenchanting,384,0
enchantingbottle,384,0
expbottle,384,0
xpbottle,384,0
bottleexp,384,0
bottlexp,384,0
enchantbottle,384,0
bottleenchanting,384,0
bottleenchant,384,0
bottleoenchanting,384,0
firecharge,385,0
fireball,385,0
grenade,385,0
bookandquill,386,0
booknquill,386,0
bookandfeather,386,0
booknfeather,386,0
writeablebook,386,0
writtenbook,387,0
readablebook,387,0
sealedbook,387,0
diary,387,0
ownedbook,387,0
emerald,388,0
itemframe,389,0
pictureframe,389,0
iframe,389,0
pframe,389,0
flowerpot,390,0
pot,390,0
carrot,391,0
potato,392,0
rawpotato,392,0
bakedpotato,393,0
roastedpotato,393,0
cookedpotato,393,0
bakepotato,393,0
roastpotato,393,0
cookpotato,393,0
bpotato,393,0
rpotato,393,0
cpotato,393,0
poisonouspotato,394,0
poisonpotato,394,0
ppotato,394,0
emptymap,395,0
map,395,0
goldencarrot,396,0
goldcarrot,396,0
gcarrot,396,0
head,397,0
skull,397,0
skhead,397,0
skeletonhead,397,0
headskeleton,397,0
skeletonskull,397,0
skullskeleton,397,0
witherhead,397,1
witherskeletonhead,397,1
wskeletionhead,397,1
headwither,397,1
headwitherskeleton,397,1
headwskeletion,397,1
witherskull,397,1
witherskeletonskull,397,1
wskeletionskull,397,1
skullwither,397,1
skullwitherskeleton,397,1
skullwskeletion,397,1
zohead,397,2
zombiehead,397,2
headzombie,397,2
zombieskull,397,2
skullzombie,397,2
playerhead,397,3
humanhead,397,3
stevehead,397,3
headplayer,397,3
headhuman,397,3
headsteve,397,3
playerskull,397,3
humanskull,397,3
steveskull,397,3
skullplayer,397,3
skullhuman,397,3
skullsteve,397,3
crhead,397,4
creeperhead,397,4
headcreeper,397,4
creeperskull,397,4
skullcreeper,397,4
dragonhead,397,5
dragonmask,397,5
dragonheadmask,397,5
dragmask,397,5
dragonskull,397,5
dragskull,397,5
carrotonastick,398,0
carrotonstick,398,0
netherstar,399,0
hellstar,399,0
nstar,399,0
hstar,399,0
star,399,0
pumpkinpie,400,0
pumpkincake,400,0
ppie,400,0
pcake,400,0
pie,400,0
fireworkrocket,401,0
fireworkmissle,401,0
firework,401,0
fworkrocket,401,0
fworkmissle,401,0
fwork,401,0
fwrocket,401,0
fwmissle,401,0
fireworkstar,402,0
fworkstar,402,0
fwstar,402,0
fireworkball,402,0
fworkball,402,0
fwball,402,0
fireworkpowder,402,0
fworkpowder,402,0
fwpowder,402,0
fireworkcharge,402,0
fworkcharge,402,0
fwcharge,402,0
enchantedbook,403,0
enchantmentbook,403,0
enchantingbook,403,0
enchantbook,403,0
magicalbook,403,0
magicbook,403,0
ebook,403,0
mbook,403,0
redstonecomparator,404,0
redstonecomparer,404,0
redstonecompare,404,0
rstonecomparator,404,0
rstonecomparer,404,0
rstonecompare,404,0
redscomparator,404,0
redscomparer,404,0
redscompare,404,0
rscomparator,404,0
rscomparer,404,0
rscompare,404,0
comparator,404,0
comparer,404,0
compare,404,0
netherbrick,405,0
nbrick,405,0
hellbrick,405,0
deathbrick,405,0
dbrick,405,0
hbrick,405,0
netherquartz,406,0
deathquartz,406,0
hellquartz,406,0
nquartz,406,0
dquartz,406,0
hquartz,406,0
quartz,406,0
tntminecart,407,0
dynamiteminecart,407,0
dynamitemcart,407,0
dynamitecart,407,0
bombminecart,407,0
bombmcart,407,0
bombcart,407,0
tntmcart,407,0
tntcart,407,0
dminecart,407,0
dmcart,407,0
dcart,407,0
bminecart,407,0
bmcart,407,0
bcart,407,0
tminecart,407,0
tmcart,407,0
tcart,407,0
hopperminecart,408,0
hoppermcart,408,0
hoppercart,408,0
hopminecart,408,0
hopmcart,408,0
hopcart,408,0
hminecart,408,0
hmcart,408,0
hcart,408,0
prismarineshard,409,0
priseshard,409,0
prisemarinecrystals,410,0
prisecrystals,410,0
rabbit,411,0
rabbitmeat,411,0
cookedrabbit,412,0
rabbitstew,413,0
hasenpfeffer,413,0
rabbitfoot,414,0
rabbithide,415,0
armorstand,416,0
ironhorsearmor,417,0
ironharmor,417,0
ironarmor,417,0
ihorsearmor,417,0
iharmor,417,0
iarmor,417,0
steelhorsearmor,417,0
steelharmor,417,0
steelarmor,417,0
shorsearmor,417,0
sharmor,417,0
sarmor,417,0
goldenhorsearmor,418,0
goldenharmor,418,0
goldenarmor,418,0
goldhorsearmor,418,0
goldharmor,418,0
goldarmor,418,0
ghorsearmor,418,0
gharmor,418,0
garmor,418,0
diamondhorsearmor,419,0
diamondharmor,419,0
diamondarmor,419,0
dhorsearmor,419,0
dharmor,419,0
darmor,419,0
crystalhorsearmor,419,0
crystalharmor,419,0
crystalarmor,419,0
chorsearmor,419,0
charmor,419,0
carmor,419,0
lead,420,0
leash,420,0
rope,420,0
nametag,421,0
tag,421,0
commandblockminecart,422,0
cmdblockminecart,422,0
cblockminecart,422,0
commandminecart,422,0
cmdminecart,422,0
cbminecart,422,0
commandblockcart,422,0
cmdblockcart,422,0
cblockcart,422,0
commandcart,422,0
cmdcart,422,0
cbcart,422,0
mutton,423,0
sheepmeat,423,0
cookedmutton,424,0
cookedsheep,424,0
banner,425,0
blackbanner,425,0
standingbanner,425,0
wallbanner,425,0
redbanner,425,1
greenbanner,425,2
brownbanner,425,3
bluebanner,425,4
purplebanner,425,5
cyanbanner,425,6
lgreybanner,425,7
lightgreybanner,425,7
greybanner,425,8
pinkbanner,425,9
limebanner,425,10
yellowbanner,425,11
lbluebanner,425,12
lightbluebanner,425,12
magentabanner,425,13
orangebanner,425,14
whitebanner,425,15
endcrystal,426,0
endercrystal,426,0
ecrystal,426,0
dragoncrystal,426,0
endgem,426,0
endergem,426,0
egem,426,0
dragongem,426,0
dragongem,426,0
sprucedooritem,427,0
birchdooritem,428,0
jungledooritem,429,0
acaciadooritem,430,0
darkoakdooritem,431,0
chorusfruit,432,0
chorfruit,432,0
corusfruit,432,0
corfruit,432,0
endfruit,432,0
enderfruit,432,0
purpurfruit,432,0
purfruit,432,0
purplefruit,432,0
chorusfruitpopped,433,0
corusfruitpopped,433,0
fruitpopped,433,0
poppedfruit,433,0
poppedcfruit,433,0
poppedendfruit,433,0
poppedenderfruit,433,0
poppedpurpurfruit,433,0
poppedpurfruit,433,0
chorpopped,433,0
corpopped,433,0
chorfruitpopped,433,0
corfruitpopped,433,0
beetroot,434,0
broot,434,0
beet,434,0
beets,434,0
beetplant,434,0
beetcrop,434,0
beetrootseed,435,0
beetrootseeds,435,0
brootseed,435,0
brootseeds,435,0
beetseed,435,0
beetseeds,435,0
beetsseeds,435,0
beetplantseeds,435,0
beetcropseeds,435,0
beetrootsoup,436,0
brootsoup,436,0
beetsoup,436,0
beetssoup,436,0
beetplantsoup,436,0
beetcropsoup,436,0
redsoup,436,0
dragonbreath,437,0
dragonsbreath,437,0
dbreath,437,0
edragonbreath,437,0
edragonsbreath,437,0
dragonpotion,437,0
dragonfire,437,0
endbreath,437,0
dragonpot,437,0
watersplashpotion,438,0
watersplashpot,438,0
watersplash,438,0
thrownwater,438,0
thrownwaterpot,438,0
splashwater,438,0
splashpotionofluck,438,0
splashpotofluck,438,0
splashluckpotion,438,0
lucksplashpotion,438,0
luckysplashpotion,438,0
luckysplashpot,438,0
splashluckpot,438,0
spectralarrow,439,0
specterarrow,439,0
glowstonearrow,439,0
glowingarrow,439,0
glowarrow,439,0
arrowregeneration,440,0,{"Potion":"regeneration"}
regenerationarrow,440,0,*arrowregeneration
arrowregen,440,0,*arrowregeneration
regenarrow,440,0,*arrowregeneration
arrowswiftness,440,0,{"Potion":"swiftness"}
swiftnessarrow,440,0,*arrowswiftness
arrowswift,440,0,*arrowswiftness
swiftarrow,440,0,*arrowswiftness
arrowfireresist,440,0,{"Potion":"fire_resistance"}
fireresistarrow,440,0,*arrowfireresist
arrowfireres,440,0,*arrowfireresist
fireresarrow,440,0,*arrowfireresist
arrowhealing,440,0,{"Potion":"healing"}
healingarrow,440,0,*arrowhealing
arrowheal,440,0,*arrowhealing
healarrow,440,0,*arrowhealing
arrownightvision,440,0,{"Potion":"night_vision"}
nightvisionarrow,440,0,*arrownightvision
arrownv,440,0,*arrownightvision
nvarrow,440,0,*arrownightvision
arrowstrength,440,0,{"Potion":"strength"}
strengtharrow,440,0,*arrowstrength
arrowstr,440,0,*arrowstrength
strarrow,440,0,*arrowstrength
arrowleaping,440,0,{"Potion":"leaping"}
leapingarrow,440,0,*arrowleaping
arrowleap,440,0,*arrowleaping
leaparrow,440,0,*arrowleaping
arrowinvisibility,440,0,{"Potion":"invisibility"}
invisibilityarrow,440,0,*arrowinvisibility
arrowinvis,440,0,*arrowinvisibility
invisarrow,440,0,*arrowinvisibility
arrowpoison,440,0,{"Potion":"poison"}
poisonarrow,440,0,*arrowpoison
arrowpoi,440,0,*arrowpoison
poiarrow,440,0,*arrowpoison
arrowweakness,440,0,{"Potion":"weakness"}
weaknessarrow,440,0,*arrowweakness
arrowweak,440,0,*arrowweakness
weakarrow,440,0,*arrowweakness
arrowslowness,440,0,{"Potion":"slowness"}
slownessarrow,440,0,*arrowslowness
arrowslow,440,0,*arrowslowness
slowarrow,440,0,*arrowslowness
arrowharming,440,0,{"Potion":"harming"}
harmingarrow,440,0,*arrowharming
arrowharm,440,0,*arrowharming
harmarrow,440,0,*arrowharming
arrowwaterbreathing,440,0,{"Potion":"water_breathing"}
waterbreathingarrow,440,0,*arrowwaterbreathing
arrowwb,440,0,*arrowwaterbreathing
wbarrow,440,0,*arrowwaterbreathing
arrowluck,440,0,{"Potion":"luck"}
luckarrow,440,0,*arrowluck
arrowlucky,440,0,*arrowluck
luckyarrow,440,0,*arrowluck
arrowregeneration2,440,0,{"Potion":"long_regeneration"}
regenerationarrow2,440,0,*arrowregeneration2
arrowregen2,440,0,*arrowregeneration2
regenarrow2,440,0,*arrowregeneration2
arrowswiftness2,440,0,{"Potion":"long_swiftness"}
swiftnessarrow2,440,0,*arrowswiftness2
arrowswift2,440,0,*arrowswiftness2
swiftarrow2,440,0,*arrowswiftness2
arrowfireresist2,440,0,{"Potion":"long_fire_resistance"}
fireresistarrow2,440,0,*arrowfireresist2
arrowfireres2,440,0,*arrowfireresist2
fireresarrow2,440,0,*arrowfireresist2
arrownightvision2,440,0,{"Potion":"long_night_vision"}
nightvisionarrow2,440,0,*arrownightvision2
arrownv2,440,0,*arrownightvision2
nvarrow2,440,0,*arrownightvision2
arrowstrength2,440,0,{"Potion":"long_strength"}
strengtharrow2,440,0,*arrowstrength2
arrowstr,440,0,*arrowstrength2
strarrow,440,0,*arrowstrength2
arrowleaping2,440,0,{"Potion":"long_leaping"}
leapingarrow2,440,0,*arrowleaping2
arrowleap2,440,0,*arrowleaping2
leaparrow2,440,0,*arrowleaping2
arrowinvisibility2,440,0,{"Potion":"long_invisibility"}
invisibilityarrow2,440,0,*arrowinvisibility2
arrowinvis2,440,0,*arrowinvisibility2
invisarrow2,440,0,*arrowinvisibility2
arrowpoison2,440,0,{"Potion":"long_poison"}
poisonarrow2,440,0,*arrowpoison2
arrowpoi2,440,0,*arrowpoison2
poiarrow2,440,0,*arrowpoison2
arrowweakness2,440,0,{"Potion":"long_weakness"}
weaknessarrow2,440,0,*arrowweakness2
arrowweak2,440,0,*arrowweakness2
weakarrow2,440,0,*arrowweakness2
arrowslowness2,440,0,{"Potion":"long_slowness"}
slownessarrow2,440,0,*arrowslowness2
arrowslow2,440,0,*arrowslowness2
slowarrow2,440,0,*arrowslowness2
arrowwaterbreathing2,440,0,{"Potion":"long_water_breathing"}
waterbreathingarrow2,440,0,*arrowwaterbreathing2
arrowwb2,440,0,*arrowwaterbreathing2
wbarrow2,440,0,*arrowwaterbreathing2
arrowregenerationii,440,0,{"Potion":"strong_regeneration"}
regenerationarrowii,440,0,*arrowregenerationii
arrowregenii,440,0,*arrowregenerationii
regenarrowii,440,0,*arrowregenerationii
arrowswiftnessii,440,0,{"Potion":"strong_swiftness"}
swiftnessarrowii,440,0,*arrowswiftnessii
arrowswiftii,440,0,*arrowswiftnessii
swiftarrowii,440,0,*arrowswiftnessii
arrowhealingii,440,0,{"Potion":"strong_healing"}
healingarrowii,440,0,*arrowhealingii
arrowhealii,440,0,*arrowhealingii
healarrowii,440,0,*arrowhealingii
arrowstrengthii,440,0,{"Potion":"strong_strength"}
strengtharrowii,440,0,*arrowstrengthii
arrowstrii,440,0,*arrowstrengthii
strarrowii,440,0,*arrowstrengthii
arrowleapingii,440,0,{"Potion":"strong_leaping"}
leapingarrowii,440,0,*arrowleapingii
arrowleapii,440,0,*arrowleapingii
leaparrowii,440,0,*arrowleapingii
arrowpoisonii,440,0,{"Potion":"strong_poison"}
poisonarrowii,440,0,*arrowpoisonii
arrowpoiii,440,0,*arrowpoisonii
poiarrowii,440,0,*arrowpoisonii
arrowharmingii,440,0,{"Potion":"strong_harming"}
harmingarrowii,440,0,*arrowharmingii
arrowharmii,440,0,*arrowharmingii
harmarrowii,440,0,*arrowharmingii
lingeringpotion,441,0
lingerpotion,441,0
lingerpot,441,0
aoepotion,441,0
aoepot,441,0
areapotion,441,0
areapot,441,0
cloudpotion,441,0
cloudpot,441,0
lingerpotregenerationii,441,0,{"Potion":"strong_regeneration"}
regenerationlingerpotii,441,0,*lingerpotregenerationii
lingerpotregenii,441,0,*lingerpotregenerationii
regenlingerpotii,441,0,*lingerpotregenerationii
lingerpotswiftnessii,441,0,{"Potion":"strong_swiftness"}
swiftnesslingerpotii,441,0,*lingerpotswiftnessii
lingerpotswiftii,441,0,*lingerpotswiftnessii
swiftlingerpotii,441,0,*lingerpotswiftnessii
lingerpothealingii,441,0,{"Potion":"strong_healing"}
healinglingerpotii,441,0,*lingerpothealingii
lingerpothealii,441,0,*lingerpothealingii
heallingerpotii,441,0,*lingerpothealingii
lingerpotstrengthii,441,0,{"Potion":"strong_strength"}
strengthlingerpotii,441,0,*lingerpotstrengthii
lingerpotstrii,441,0,*lingerpotstrengthii
strlingerpotii,441,0,*lingerpotstrengthii
lingerpotleapingii,441,0,{"Potion":"strong_leaping"}
leapinglingerpotii,441,0,*lingerpotleapingii
lingerpotleapii,441,0,*lingerpotleapingii
leaplingerpotii,441,0,*lingerpotleapingii
lingerpotpoisonii,441,0,{"Potion":"strong_poison"}
poisonlingerpotii,441,0,*lingerpotpoisonii
lingerpotpoiii,441,0,*lingerpotpoisonii
poilingerpotii,441,0,*lingerpotpoisonii
lingerpotharmingii,441,0,{"Potion":"strong_harming"}
harminglingerpotii,441,0,*lingerpotharmingii
lingerpotharmii,441,0,*lingerpotharmingii
harmlingerpotii,441,0,*lingerpotharmingii
lingerpotregeneration2,441,0,{"Potion":"long_regeneration"}
regenerationlingerpot2,441,0,*lingerpotregeneration2
lingerpotregen2,441,0,*lingerpotregeneration2
regenlingerpot2,441,0,*lingerpotregeneration2
lingerpotswiftness2,441,0,{"Potion":"long_swiftness"}
swiftnesslingerpot2,441,0,*lingerpotswiftness2
lingerpotswift2,441,0,*lingerpotswiftness2
swiftlingerpot2,441,0,*lingerpotswiftness2
